CHR	START	END	POSCOLOR
3	399012	400305	3
3	402433	405031	3
3	405202	406585	3
3	408918	409971	3
3	410210	411830	3
3	412493	414254	3
3	414637	416522	3
3	418353	420147	3
3	422592	422757	3
3	425209	427381	3
3	427512	428097	3
3	428438	429026	3
3	429485	431612	3
3	433675	434200	3
3	435720	435888	3
3	436118	437360	3
3	437484	441480	3
3	441505	442610	3
3	442843	445366	3
3	445555	446536	3
3	446604	447222	3
3	448126	449395	3
3	449450	450614	3
3	451390	453973	3
3	453987	454926	3
3	456046	457426	3
3	457756	458251	3
3	459346	460462	3
3	460853	463082	3
3	463159	464374	3
3	464997	466125	3
3	467070	469440	3
3	470419	471970	3
3	472271	473408	3
3	473864	474284	3
3	474568	474742	3
3	474792	477180	3
3	478900	480397	3
3	480641	484418	3
3	484860	486369	3
3	488398	488884	3
3	489075	490833	3
3	492473	492695	3
3	493364	495503	3
3	497381	498551	3
3	499464	502806	3
3	504689	506294	3
3	507100	509149	3
3	509671	510601	3
3	511297	512446	3
3	512750	514751	3
3	514906	516670	3
3	517636	520423	3
3	524125	525748	2
3	526432	526759	2
3	527093	528341	2
3	529159	531802	2
3	532620	534942	1
3	535058	535970	2
3	536422	536865	3
3	537130	538135	3
3	538838	539411	3
3	539892	540990	3
3	542176	546082	3
3	547220	547775	3
3	548137	549352	3
3	551543	551729	3
3	552300	553335	3
3	553680	554376	3
3	554570	556034	3
3	556570	558799	3
3	558801	559533	3
3	559816	563113	3
3	563330	564209	3
3	565147	565855	3
3	567610	567961	3
3	568697	569963	3
3	570178	572692	3
3	576542	577298	2
3	577677	578430	3
3	578563	580315	3
3	580800	582558	3
3	583140	586848	3
3	589003	589210	3
3	590431	591781	2
3	593789	595289	3
3	595661	599300	3
3	599621	600962	3
3	601265	602639	3
3	603063	603375	3
3	604118	604892	3
3	605103	607257	3
3	609993	610995	3
3	612044	615215	3
3	616017	617427	3
3	618109	619651	3
3	619693	621118	3
3	621775	622183	2
3	622955	624050	2
3	622955	624053	2
3	624194	624848	3
3	625100	625487	3
3	625967	626498	3
3	626534	627116	3
3	628094	629936	3
3	630425	634766	3
3	634953	635871	2
3	638298	638706	3
3	639621	641031	3
3	641787	643368	3
3	644043	646302	2
3	651581	652061	3
3	652781	654296	3
3	654513	655761	3
3	656092	657949	3
3	658007	659477	3
3	660874	662407	3
3	663212	664787	1
3	665661	667181	2
3	667510	669222	2
3	670711	673705	3
3	673706	674318	2
3	674582	675476	3
3	675609	676530	3
3	676938	678345	3
3	678755	678989	3
3	680029	681028	3
3	681410	683057	3
3	685104	689541	3
3	689949	692742	3
3	693051	693504	3
3	693797	694196	3
3	694451	696431	3
3	696908	698273	3
3	698462	699125	3
3	699326	699557	3
3	699629	701732	3
3	702204	702486	3
3	704144	705722	3
3	708492	709062	3
3	714209	716648	3
3	716813	717320	3
3	717693	718467	3
3	718783	721924	3
3	722860	724582	3
3	725584	726181	3
3	726386	728315	3
3	728901	730854	3
3	733524	734337	3
3	737491	738964	3
3	739108	740668	3
3	743258	744098	3
3	745851	748005	3
3	748405	750508	3
3	750833	751586	3
3	752035	752500	3
3	752748	754377	3
3	754426	755479	3
3	755824	757294	3
3	757466	758735	3
3	759280	760178	3
3	761497	762346	2
3	762419	763243	1
3	763786	765496	2
3	765498	765804	2
3	765829	767347	2
3	768365	769940	1
3	770430	771828	3
3	772083	773997	3
3	774526	776533	3
3	777343	779110	3
3	779860	780718	3
3	782644	783580	3
3	784713	785537	1
3	785610	786459	2
3	787083	787410	3
3	787518	789564	3
3	791639	793370	3
3	793919	794357	3
3	794779	795811	3
3	797736	799464	3
3	799967	802064	3
3	802126	803323	3
3	803445	804519	3
3	804530	805997	3
3	806220	806934	3
3	807801	808326	3
3	808656	810288	3
3	811842	812883	3
3	813611	817610	3
3	817868	818258	3
3	818803	819199	3
3	819466	819679	3
3	819739	820768	2
3	821801	822279	2
3	826498	828007	3
3	828582	830493	3
3	832413	835089	3
3	836185	839419	3
3	841092	843573	3
3	844398	845355	3
3	846211	847180	3
3	848682	853218	3
3	854960	855484	3
3	856851	857697	3
3	858694	859171	3
3	859232	861788	3
3	862454	863414	3
3	863944	864976	2
3	865044	865578	3
3	867052	868630	1
3	869574	869976	3
3	870555	871368	3
3	872064	872352	3
3	872654	873908	3
3	874794	875310	3
3	875586	877221	3
3	877508	880103	3
3	883023	884097	3
3	885503	886763	3
3	886988	887858	1
3	890867	892955	3
3	893248	897658	3
3	898105	898993	3
3	899510	900368	3
3	900523	900901	3
3	901779	903255	3
3	903464	904355	3
3	905117	907421	3
3	907474	910834	3
3	911157	911535	3
3	912336	912801	3
3	913109	915428	3
3	915593	918926	3
3	919599	922281	3
3	922610	923418	3
3	923721	925423	3
3	925627	926464	3
3	927343	930334	3
3	931011	934302	3
3	934441	935401	3
3	939147	940797	3
3	941280	941847	3
3	942850	943150	3
3	943418	945122	3
3	949764	951993	3
3	958064	960341	3
3	960572	961817	3
3	962463	965661	3
3	965803	967807	3
3	968948	970256	3
3	973773	975357	3
3	976462	978349	3
3	978531	978939	3
3	980489	981578	3
3	985015	988405	3
3	989047	990178	3
3	990300	991251	2
3	991753	992167	1
3	993010	993343	3
3	993466	994486	3
3	994722	995820	3
3	995982	996870	3
3	996872	999467	3
3	1000092	1001517	3
3	1004286	1006173	3
3	1006867	1008697	3
3	1008833	1014887	3
3	1015235	1017383	3
3	1018056	1019091	3
3	1019401	1020847	3
3	1020898	1022662	3
3	1023136	1024411	3
3	1024769	1030286	3
3	1030628	1036280	3
3	1037261	1038575	3
3	1041330	1042665	3
3	1043576	1045194	3
3	1045563	1046418	3
3	1047886	1052383	3
3	1052735	1055261	3
3	1056654	1057164	3
3	1059574	1060321	3
3	1060723	1062967	3
3	1064139	1065186	3
3	1066126	1066669	3
3	1068280	1068637	2
3	1068901	1072126	3
3	1073081	1074311	3
3	1075011	1075620	3
3	1076057	1078643	3
3	1078881	1080723	3
3	1081000	1081909	3
3	1082117	1084973	3
3	1087546	1088404	3
3	1089894	1091232	3
3	1091283	1092606	3
3	1093187	1094399	3
3	1094447	1096175	3
3	1096557	1097574	3
3	1097923	1098922	3
3	1099006	1099549	3
3	1099838	1100900	3
3	1101308	1102724	3
3	1103434	1104859	3
3	1104959	1107683	3
3	1118724	1120062	3
3	1126467	1127019	3
3	1127465	1128809	3
3	1130251	1131053	3
3	1131288	1143771	3
3	1146044	1150547	3
3	1151650	1152844	3
3	1153148	1153934	3
3	1154423	1156208	3
3	1158478	1160710	3
3	1161513	1162572	3
3	1163819	1166642	3
3	1168303	1170169	3
3	1171322	1174712	3
3	1178237	1181696	3
3	1181874	1182843	2
3	1183238	1184498	3
3	1184607	1186257	3
3	1186864	1190638	3
3	1193029	1194203	3
3	1195335	1197174	2
3	1199158	1199485	2
3	1201742	1204082	2
3	1205700	1207455	3
3	1207782	1209567	3
3	1209708	1210995	3
3	1216082	1217252	3
3	1226659	1228945	3
3	1229343	1232043	1
3	1233916	1236121	3
3	1236313	1238911	3
3	1241448	1241769	3
3	1241897	1242686	3
3	1243105	1243747	3
3	1245024	1246536	3
3	1246782	1248546	3
3	1250581	1251688	3
3	1252996	1253839	3
3	1254540	1256595	3
3	1257307	1258147	3
3	1258946	1259747	3
3	1260220	1261495	3
3	1263719	1265204	3
3	1266053	1267238	3
3	1268737	1269078	2
3	1269787	1270516	1
3	1275032	1277285	3
3	1279080	1279653	3
3	1279893	1282809	3
3	1283576	1284857	3
3	1286416	1287718	3
3	1288114	1288444	2
3	1289598	1290642	3
3	1290743	1292264	3
3	1292712	1294905	3
3	1298066	1298540	3
3	1298784	1300200	3
3	1300267	1302478	3
3	1306092	1308312	3
3	1309840	1311448	3
3	1312150	1313866	3
3	1313897	1314956	2
3	1315292	1317704	3
3	1318843	1320373	3
3	1321856	1323113	3
3	1323691	1324684	3
3	1325452	1328758	3
3	1329262	1332586	3
3	1333824	1336872	3
3	1336991	1337603	3
3	1337785	1340071	3
3	1340441	1343159	3
3	1343334	1344948	3
3	1345605	1347867	3
3	1349840	1352354	3
3	1362511	1364383	3
3	1366623	1368088	3
3	1368672	1369776	3
3	1370185	1372105	3
3	1373712	1375215	3
3	1375406	1376279	3
3	1376547	1378188	3
3	1378316	1379951	3
3	1380537	1385427	3
3	1385509	1386664	3
3	1387876	1389892	3
3	1391039	1392815	3
3	1393716	1395513	3
3	1397001	1398204	3
3	1399073	1402340	3
3	1402376	1403161	2
3	1403397	1404155	2
3	1404230	1405019	2
3	1405200	1405682	2
3	1405934	1406524	2
3	1407766	1411864	2
3	1416011	1416827	3
3	1417170	1419369	3
3	1419830	1420880	3
3	1421437	1424539	3
3	1424633	1424843	3
3	1425216	1425861	3
3	1425863	1427921	3
3	1428463	1429165	3
3	1429596	1430592	3
3	1431323	1433576	3
3	1434183	1438212	3
3	1438403	1441571	3
3	1446502	1451206	2
3	1452362	1452950	2
3	1453204	1453744	2
3	1453865	1454654	2
3	1454763	1455369	1
3	1455631	1456801	2
3	1457201	1457696	2
3	1457926	1458991	3
3	1459416	1460436	3
3	1460654	1461866	3
3	1462390	1463467	3
3	1463533	1466821	3
3	1467908	1468991	3
3	1477197	1479033	3
3	1479209	1479679	3
3	1481887	1482808	3
3	1483051	1486114	3
3	1486244	1490213	3
3	1490886	1491810	3
3	1492057	1492951	3
3	1492995	1493760	3
3	1493771	1494794	3
3	1496300	1497785	3
3	1498398	1499073	3
3	1501917	1503540	3
3	1504005	1505337	3
3	1505401	1507120	3
3	1508186	1509275	3
3	1510923	1514892	3
3	1515329	1517537	3
3	1517765	1518584	3
3	1518673	1520230	3
3	1520430	1521507	3
3	1523522	1524584	3
3	1525244	1526126	3
3	1526532	1526895	3
3	1527478	1529317	3
3	1531032	1533039	3
3	1533040	1535029	3
3	1535325	1537977	3
3	1538298	1539093	3
3	1539367	1541329	3
3	1541632	1541836	3
3	1542501	1543326	3
3	1543769	1544819	3
3	1544845	1546036	3
3	1548989	1550390	3
3	1550699	1551584	3
3	1552207	1554628	3
3	1554680	1556225	1
3	1556455	1560565	3
3	1568450	1570001	3
3	1572464	1573310	3
3	1574864	1575869	3
3	1576152	1576953	3
3	1577289	1579596	3
3	1580007	1580703	3
3	1580824	1582753	3
3	1584074	1585040	3
3	1585275	1587102	3
3	1591958	1594787	3
3	1595829	1597647	3
3	1597908	1599018	3
3	1599405	1600536	3
3	1600834	1602565	3
3	1603059	1604625	3
3	1607931	1611171	3
3	1611522	1614048	3
3	1614396	1615095	3
3	1615419	1615776	3
3	1616537	1617206	3
3	1617561	1618656	3
3	1620222	1621494	3
3	1622260	1622668	3
3	1623759	1626420	3
3	1628165	1631960	3
3	1632269	1633004	3
3	1633323	1633994	2
3	1634326	1636125	3
3	1636563	1636992	3
3	1637896	1639186	3
3	1639581	1641591	3
3	1643664	1645716	1
3	1647308	1648186	2
3	1649677	1651255	3
3	1652453	1653308	3
3	1653323	1654661	3
3	1655225	1659185	3
3	1660225	1660921	3
3	1661262	1662762	3
3	1662825	1668402	3
3	1668587	1669274	1
3	1670307	1671261	3
3	1673211	1675359	3
3	1675625	1676813	3
3	1677118	1680709	3
3	1682964	1687113	3
3	1687596	1688463	3
3	1688902	1689787	3
3	1690049	1690940	3
3	1691218	1692817	3
3	1693662	1694241	3
3	1694692	1695265	3
3	1695341	1696043	3
3	1696235	1697114	3
3	1697169	1698951	3
3	1699249	1700233	3
3	1700576	1701491	3
3	1701962	1702706	3
3	1702727	1703696	3
3	1704277	1706581	3
3	1707691	1708936	3
3	1709296	1710634	3
3	1710783	1712631	3
3	1713089	1714641	3
3	1715991	1716855	3
3	1719341	1721228	3
3	1729948	1732192	3
3	1732314	1733178	3
3	1733432	1733699	3
3	1733946	1734276	3
3	1734634	1735282	3
3	1735458	1739043	3
3	1739083	1740394	2
3	1740465	1741461	3
3	1741639	1743169	3
3	1743427	1745305	3
3	1745618	1747745	3
3	1748232	1748970	3
3	1749144	1753917	3
3	1753939	1754744	3
3	1754844	1755621	3
3	1755736	1757158	3
3	1761810	1763013	3
3	1763209	1765183	3
3	1765305	1766637	3
3	1766638	1767562	3
3	1767840	1768743	3
3	1768866	1771416	3
3	1772205	1773210	3
3	1773217	1773838	3
3	1773917	1775354	3
3	1775573	1775897	3
3	1776125	1776815	3
3	1777117	1778416	3
3	1778417	1780547	3
3	1780561	1781017	3
3	1781079	1781343	3
3	1781345	1782233	2
3	1782288	1783209	3
3	1783245	1783560	3
3	1783561	1784314	2
3	1784361	1785072	2
3	1785091	1786177	2
4	982	1657	2
4	2844	3888	3
4	3896	4904	3
4	5032	7432	3
4	7506	8352	3
4	8939	11315	3
4	11385	12630	3
4	12792	14306	3
4	14308	15706	3
4	15794	17456	3
4	17802	18459	3
4	19712	20435	3
4	21180	23694	3
4	23855	25631	3
4	25878	27186	3
4	27529	27940	3
4	28146	29688	3
4	29745	30660	3
4	30662	31982	3
4	32584	33274	3
4	33385	34763	3
4	34781	35387	3
4	35435	35972	3
4	36909	39078	3
4	39464	41386	3
4	41718	43038	3
4	43186	44714	3
4	45138	48099	3
4	48306	49311	3
4	49532	50508	3
4	50926	51205	3
4	51515	52565	3
4	52676	54011	3
4	54078	55311	3
4	56576	58397	3
4	58580	59561	3
4	59709	60147	3
4	60938	63329	3
4	63552	64110	3
4	64266	66699	3
4	67987	69427	3
4	69501	71742	3
4	72790	73540	3
4	74266	77572	3
4	78358	80167	3
4	81573	83544	1
4	84040	85627	2
4	86312	89228	3
4	89386	90013	3
4	90445	90916	1
4	91407	92481	3
4	93727	96778	3
4	97571	98888	3
4	99128	100499	3
4	100977	101430	3
4	101591	103595	3
4	104413	107074	3
4	107334	108388	3
4	108412	108919	3
4	109390	110002	3
4	110377	110905	3
4	111274	112441	3
4	112690	113428	3
4	113644	115867	3
4	116218	117577	2
4	117579	119166	2
4	119425	120388	3
4	121066	123001	3
4	124042	124864	3
4	125253	125643	3
4	126004	126505	2
4	126566	127100	3
4	131929	133816	3
4	134411	135143	3
4	135545	138761	3
4	140614	142765	3
4	142968	144081	2
4	144140	145490	3
4	146311	147409	3
4	148155	149025	3
4	150337	152149	3
4	152455	154591	3
4	155848	156343	3
4	157301	158894	3
4	159229	163882	3
4	165103	166681	2
4	166684	167584	1
4	168440	169361	3
4	169420	171475	3
4	174412	175675	3
4	176033	191138	3
4	192154	192757	1
4	195173	196904	3
4	197115	197757	3
4	199445	200198	3
4	202400	206000	3
4	208448	208604	3
4	209073	214569	3
4	217107	218943	3
4	219420	222324	3
4	222375	223518	2
4	223821	225525	1
4	227965	228964	3
4	229221	229929	3
4	230557	231097	3
4	231130	232912	3
4	233629	233857	3
4	234377	236723	3
4	241361	243824	3
4	244112	245339	3
4	246085	248236	3
4	248786	249194	3
4	250001	250601	3
4	250906	251515	3
4	253001	254804	3
4	256028	256730	3
4	256999	258274	3
4	258894	261282	3
4	263830	265330	3
4	266045	267941	2
4	267978	270813	3
4	272019	272348	2
4	273214	273541	2
4	274641	274952	2
4	275138	275472	2
4	278188	278605	3
4	280486	281392	3
4	283160	286748	3
4	287624	288730	3
4	291216	291651	3
4	292030	293926	3
4	294717	301866	3
4	302004	303258	3
4	303564	304917	3
4	305251	307090	3
4	307185	307857	3
4	308172	309531	3
4	309929	312551	3
4	312955	314140	3
4	314497	315301	3
4	315675	316191	3
4	317142	318105	3
4	320145	321435	3
4	321754	324649	3
4	327631	329125	3
4	329465	332807	3
4	332865	334044	3
4	334466	334856	3
4	334949	336305	3
4	337232	337508	3
4	339811	340867	3
4	340870	342028	3
4	342885	345000	3
4	345375	345702	3
4	345922	346999	3
4	348097	348631	3
4	349058	349835	3
4	349992	350946	3
4	352072	355567	3
4	356482	357205	3
4	357860	358832	3
4	359056	360847	3
4	361143	361872	3
4	362367	364284	3
4	364599	365901	3
4	366375	367671	3
4	367891	369208	3
4	369341	369896	3
4	370412	371408	3
4	372263	373778	3
4	374222	374498	3
4	374620	375325	3
4	379678	381478	3
4	382178	383051	3
4	383108	384434	3
4	385300	386611	3
4	386689	387364	3
4	387812	388046	3
4	388213	391741	3
4	394834	396466	3
4	398109	400005	3
4	405051	408384	3
4	408950	410381	3
4	410515	411601	3
4	411721	413545	3
4	414416	415784	3
4	416113	417040	3
4	417125	417845	3
4	418038	419232	3
4	419442	419973	3
4	421019	421943	3
4	422278	423031	3
4	423171	423444	3
4	423676	426985	3
4	427568	429880	3
4	430110	431778	3
4	432068	434558	3
4	435123	436770	3
4	437156	437594	3
4	437881	438673	3
4	438735	441150	3
4	442012	442921	3
4	443686	444265	3
4	444631	445555	3
4	446284	447397	3
4	447756	449142	3
4	450085	450937	3
4	451426	452584	3
4	453462	455601	3
4	457215	460638	3
4	460937	461390	3
4	462584	463040	3
4	463582	463963	3
4	464868	468333	3
4	471023	471362	3
4	480534	481173	3
4	483124	485536	3
4	486085	486613	3
4	487549	488344	3
4	488933	493193	3
4	493511	495056	3
4	496165	497161	3
4	497491	498127	3
4	498335	499070	3
4	499702	500026	3
4	501462	504294	3
4	504518	508772	3
4	512430	513975	3
4	514051	515524	3
4	517315	520237	3
4	523879	526960	3
4	527401	529291	3
4	529897	531271	1
4	531728	533546	2
4	533913	534249	2
4	534276	536604	3
4	536887	538603	2
4	539027	541505	3
4	543680	545906	3
4	547042	547480	3
4	547910	549077	3
4	550262	551267	3
4	551535	553086	3
4	553836	555654	2
4	555824	557591	3
4	557746	558505	3
4	558860	559796	2
4	571821	573318	3
4	577302	577746	3
4	578113	579133	3
4	579391	580426	3
4	580678	582310	3
4	582405	584097	3
4	584379	585735	2
4	586324	588794	2
4	588796	591091	3
4	591387	592086	3
4	592422	594813	3
4	595170	595812	3
4	595987	597268	3
4	597481	598246	3
4	598661	598856	3
4	599270	600629	3
4	603217	604783	3
4	605436	605952	3
4	606492	608436	3
4	608657	608981	3
4	609368	615062	3
4	615200	620561	3
4	621465	622692	3
4	622853	623510	3
4	624275	624995	3
4	627761	630452	3
4	630581	633098	3
4	633411	633627	3
4	633878	635618	3
4	639667	640693	3
4	641742	644172	3
4	644882	645707	2
4	646817	647792	3
4	649166	654404	3
4	654507	657207	3
4	657549	659412	3
4	659491	660385	3
4	660575	663857	3
4	664009	665035	3
4	665603	666620	3
4	668227	670267	3
4	671286	672627	1
4	672799	673672	2
4	674269	678610	2
4	679264	680179	2
4	680861	681749	3
4	682501	686236	3
4	686643	689337	3
4	690181	690361	3
4	692299	692497	3
4	693745	695777	2
4	697716	698829	3
4	699713	700796	3
4	701063	702284	3
4	702678	704019	1
4	704423	706550	3
4	707399	707855	3
4	708489	709644	3
4	710439	711147	3
4	711400	711924	3
4	712319	713192	3
4	717204	717993	3
4	718929	721134	2
4	721914	723741	3
4	723997	725866	3
4	726516	727329	3
4	730529	731114	3
4	733162	733684	3
4	734841	735390	3
4	736569	736846	1
4	738444	741168	3
4	745168	747331	2
4	750745	752713	1
4	752871	754629	3
4	755287	758257	3
4	758440	760753	3
4	762834	764736	3
4	765641	766712	3
4	766849	769381	3
4	770574	771981	3
4	772930	774148	3
4	774586	777433	3
4	785393	787022	3
4	787447	787858	3
4	788603	790346	3
4	790415	791915	3
4	792426	793434	3
4	793993	795340	3
4	795552	796464	3
4	796580	797762	3
4	798717	799365	3
4	800106	800598	2
4	800720	802052	3
4	802326	803631	3
4	803674	806206	3
4	807341	809534	3
4	809587	810853	3
4	811966	816286	3
4	816384	817305	3
4	817940	819716	2
4	819833	820904	3
4	821157	821753	2
4	822132	823596	3
4	826095	828360	3
4	828651	830406	3
4	832644	834438	2
4	835076	836780	3
4	836885	837323	2
4	837703	841234	3
4	844512	844815	2
4	845565	845778	2
4	849662	850721	2
4	850959	852705	2
4	854021	855176	3
4	858484	861010	3
4	861272	861698	3
4	864732	866271	3
4	866777	867191	3
4	867683	868295	3
4	871067	871898	1
4	874034	875090	3
4	876711	878454	3
4	878815	879406	3
4	880334	880469	3
4	880643	882536	3
4	882874	883534	3
4	884122	885211	3
4	885460	886597	3
4	888266	889787	3
4	890263	893062	2
4	895671	896631	3
4	897094	898435	2
4	901266	901704	3
4	902113	902626	3
4	903066	904560	3
4	904891	907018	3
4	908842	910555	3
4	910698	913320	3
4	913731	914370	3
4	914403	915228	3
4	915400	918076	3
4	918147	918480	3
4	918715	919534	3
4	923038	925156	3
4	925696	926599	3
4	927324	927855	3
4	928086	928716	3
4	929017	930817	3
4	930998	933335	3
4	935020	935302	3
4	937413	937773	3
4	940286	940559	3
4	944105	946157	3
4	947591	949112	3
4	949397	950012	3
4	950317	951121	3
4	951267	953769	3
4	954688	958912	3
4	960911	962270	3
4	962663	963667	3
4	964070	964820	3
4	965101	969298	3
4	969499	970327	3
4	970516	972160	3
4	974469	975477	3
4	976500	977346	3
4	979295	980138	3
4	982196	987131	3
4	987762	988896	3
4	989217	990402	2
4	996061	997609	1
4	998776	999139	3
4	999158	999992	3
4	1000501	1001218	3
4	1001325	1004172	3
4	1005039	1006539	3
4	1007559	1009179	3
4	1009524	1011216	3
4	1011676	1012645	3
4	1013013	1015227	3
4	1015864	1017361	3
4	1017568	1018333	3
4	1018787	1020554	3
4	1022583	1025079	3
4	1027531	1030075	3
4	1030513	1030779	2
4	1033240	1034338	3
4	1034793	1035768	3
4	1036184	1036958	3
4	1037421	1039254	3
4	1039534	1041073	3
4	1042167	1044021	3
4	1048292	1049465	2
4	1049788	1052143	3
4	1052920	1053865	3
4	1054053	1054518	3
4	1055524	1055839	3
4	1055980	1056721	3
4	1056992	1058108	3
4	1058297	1059131	3
4	1060448	1060892	3
4	1062627	1062888	3
4	1063813	1065472	3
4	1065572	1066970	3
4	1068052	1069348	3
4	1069559	1071116	3
4	1071271	1071640	3
4	1071855	1076304	3
4	1077189	1077408	3
4	1077533	1078781	3
4	1080132	1082151	3
4	1082288	1083653	3
4	1083919	1085980	3
4	1086510	1091751	3
4	1092128	1096076	3
4	1097229	1098357	3
4	1104768	1106391	3
4	1108503	1113084	3
4	1115385	1117140	3
4	1117385	1118930	3
4	1119301	1120296	3
4	1120765	1125010	3
4	1125096	1126632	3
4	1127006	1127477	3
4	1128700	1129390	3
4	1129533	1131927	2
4	1132120	1134427	3
4	1134819	1137282	1
4	1139060	1139765	3
4	1140035	1143089	3
4	1143092	1144079	3
4	1144173	1144818	3
4	1144987	1151413	3
4	1151630	1154096	3
4	1154632	1156480	3
4	1156767	1158228	3
4	1158924	1160070	3
4	1160204	1161677	3
4	1161916	1164271	3
4	1167101	1168886	3
4	1169091	1170171	2
4	1171022	1173809	3
4	1174200	1174446	3
4	1174821	1175913	3
4	1176259	1177441	2
4	1179360	1183830	3
4	1184112	1185966	3
4	1186516	1187842	3
4	1188803	1189685	3
4	1190493	1192344	3
4	1198710	1199795	2
4	1204628	1206164	2
4	1210136	1211765	3
4	1212000	1212963	3
4	1213413	1214982	3
4	1215388	1216876	3
4	1217921	1218905	3
4	1221250	1229455	3
4	1230573	1233399	3
4	1233750	1236879	3
4	1237340	1237799	3
4	1238031	1238985	3
4	1239060	1239897	3
4	1240100	1241084	3
4	1241125	1243357	3
4	1245540	1247601	3
4	1249404	1251381	3
4	1251903	1254189	3
4	1256165	1257386	1
4	1257389	1259078	2
4	1259593	1259957	2
4	1263840	1264551	2
4	1264734	1269063	3
4	1269676	1270375	3
4	1270620	1271967	3
4	1272203	1274483	3
4	1276927	1279141	3
4	1282525	1286317	3
4	1287291	1287657	2
4	1288329	1289712	3
4	1290066	1290330	3
4	1290545	1290884	3
4	1291226	1293407	3
4	1293696	1294932	3
4	1295758	1296148	2
4	1296699	1299322	2
4	1301848	1303912	3
4	1304385	1304889	3
4	1305124	1306300	3
4	1309163	1312463	3
4	1312806	1315008	3
4	1320917	1323971	3
4	1325489	1326401	3
4	1326855	1328931	3
4	1329069	1331142	3
4	1331711	1333079	3
4	1333110	1334418	3
4	1334462	1337801	3
4	1338267	1338711	3
4	1339118	1340285	3
4	1340631	1341222	3
4	1341802	1351051	3
4	1351196	1352273	3
4	1352453	1352627	3
4	1352666	1355066	3
4	1355312	1357802	3
4	1357949	1360055	3
4	1362405	1363773	3
4	1364529	1376007	3
4	1376154	1377579	3
4	1378118	1378936	3
4	1379309	1380815	3
4	1380825	1381377	3
4	1382399	1385960	3
4	1386048	1386255	3
4	1386348	1387926	3
4	1388387	1389065	3
4	1389379	1391464	3
4	1391700	1393014	3
4	1393152	1395522	3
4	1396270	1396978	3
4	1397076	1398126	3
4	1398544	1399618	3
4	1399952	1400246	2
4	1400699	1401380	1
4	1402336	1403224	3
4	1403991	1404644	2
4	1407065	1409816	3
4	1410149	1411982	3
4	1412346	1413132	3
4	1413406	1415089	3
4	1417017	1417857	3
4	1418727	1419570	1
4	1419741	1420542	3
4	1420865	1423400	3
4	1426454	1429088	3
4	1429794	1431423	3
4	1431999	1433226	3
4	1433542	1433953	3
4	1434026	1434701	3
4	1436215	1436824	2
4	1437630	1438893	1
4	1442054	1443683	2
4	1444144	1447324	3
4	1447548	1448538	2
4	1449991	1451764	3
4	1457327	1460315	3
4	1461107	1465031	3
4	1466573	1467068	3
4	1468070	1469771	3
4	1471317	1472061	3
4	1472402	1473224	3
4	1473574	1477957	3
4	1478189	1480112	3
4	1481278	1481707	3
4	1482006	1482513	3
4	1482853	1483333	3
4	1484244	1486260	3
4	1486938	1488486	1
4	1489543	1490740	3
4	1490893	1493611	3
4	1494221	1494665	3
4	1495683	1496799	3
4	1497788	1498736	3
4	1498923	1500297	3
4	1500724	1502503	3
4	1507096	1509046	3
4	1509592	1511470	3
4	1511590	1512886	3
4	1513765	1514584	3
4	1514781	1516155	3
4	1516296	1518216	3
4	1518981	1520136	3
4	1527755	1529432	3
4	1529633	1530407	3
4	1530450	1531563	3
4	1531813	1532457	3
4	1532680	1533970	3
4	1534068	1534347	3
4	1535337	1536516	3
4	1536827	1537562	3
4	1538055	1539792	3
4	1539952	1540393	3
4	1541260	1541980	3
4	1542379	1543543	3
4	1543700	1544444	3
4	1544729	1545155	3
4	1545217	1546621	3
4	1547129	1548026	3
4	1548590	1550666	3
4	1550810	1551434	3
4	1551461	1551986	3
4	1552511	1552955	3
4	1553709	1554465	3
4	1554644	1556201	3
4	1556543	1557431	3
4	1557802	1562146	3
4	1562274	1562913	3
4	1562964	1566078	3
4	1566666	1567773	3
4	1568026	1573987	3
4	1574157	1575360	3
4	1575585	1578204	3
4	1578443	1582745	3
4	1583034	1583616	3
4	1583825	1584362	3
4	1584492	1584669	3
4	1584706	1584946	3
4	1585322	1585901	3
4	1586082	1588434	3
4	1588435	1589635	1
4	1590583	1593721	3
4	1594319	1596377	3
4	1596551	1596947	2
4	1597158	1597812	2
5	1917	2424	2
5	3998	4805	2
5	4832	6473	2
5	7211	8807	3
5	8945	10151	3
5	10153	11086	3
5	11159	11819	3
5	11841	12441	3
5	12556	14674	3
5	14762	15056	2
5	15079	15475	1
5	15565	15979	3
5	16400	18029	3
5	18147	18879	3
5	19010	20090	3
5	20225	21293	2
5	21296	23501	3
5	23550	29661	3
5	30722	32849	3
5	33841	35884	3
5	36655	39265	3
5	39268	40126	3
5	40890	42567	3
5	42569	43190	3
5	43420	44632	3
5	45822	46215	3
5	46406	47366	3
5	47853	48870	3
5	48906	53010	3
5	53249	53780	3
5	54028	54319	3
5	54417	63318	3
5	63666	64641	3
5	64735	66052	3
5	67847	68258	3
5	69037	71401	3
5	71615	72101	3
5	74020	76453	3
5	77779	78136	3
5	78889	79489	3
5	79520	80225	3
5	80485	81598	3
5	82119	83979	3
5	84371	86237	3
5	87347	88250	3
5	89883	93594	3
5	95042	98099	3
5	103155	104595	3
5	105625	107947	3
5	109832	110891	3
5	121534	121855	3
5	122289	122796	3
5	125109	130257	3
5	130819	132901	3
5	134734	135637	3
5	137590	138895	3
5	139508	141368	3
5	141649	142258	3
5	142318	144415	3
